tconst,primaryTitle,startYear,averageRating,numVotes,genre_score,movie_writer_quality,movie_actor_score,budget,director_quality,top_3_actor_scores
tt9314984,The Power,2021,5.5,6120,5.466973934449058,5.5,6.415686504060662,23055563.78803984,5.5,1666.6666666666667
tt19352636,Stewart,2022,7.4,273,6.921341328429404,7.400000095367432,9.158169357012552,17431630.284274954,7.400000095367432,2274.3333333333335
tt32858073,Neither Day nor Night,2024,6.8,13,6.222950643159742,7.125000238418579,7.857163183148409,22449168.97011252,6.800000190734863,267.6666666666667
tt30295131,Retaliation,2023,9.6,11,6.222950643159742,9.600000381469728,11.131799923534224,22449168.97011252,9.600000381469728,923.3333333333334
tt20117176,The Monster Mash,2022,4.1,128,4.975293835433215,4.099999904632568,4.351017294946982,16298415.350626118,4.099999904632568,540.0
tt6644920,The Contract,2021,6.1,12,6.021002971231345,6.099999904632568,6.755200329451876,23351624.487839192,6.099999904632568,4548.0
tt29551250,Arap Kadri,2024,3.8,332,5.885894239644082,4.244444396760728,4.508562885160811,28289376.5727412,4.540000057220459,640.3333333333334
tt16899902,Jamalinte Punjiri,2024,9.1,163,5.934379375043728,9.100000381469728,7.567237106069875,25411765.758938257,9.100000381469728,1225.3333333333333
tt12976450,Polyamory for Dummies,2021,4.1,513,5.985107708534049,3.9499999284744254,5.645268860230402,24629269.511692487,3.649999976158142,7244.333333333333
tt20770648,The Undead,2023,5.3,28,5.672433259298636,5.300000190734863,6.1317976371655805,21000554.77543484,5.300000190734863,40.333333333333336
tt2222042,Love and Monsters,2020,6.9,152696,5.823620991521023,6.650000095367432,6.870921399871471,48113640.8301326,6.900000095367432,6640.0
tt5272032,"Your Friend, Memphis",2022,7.1,13,6.790900918651052,7.099999904632568,5.0,16894710.717815284,7.099999904632568,5205.333333333333
tt13049416,"Lee Duffy: Too Far, Too Soon",2020,5.5,16,7.213336372265705,5.0,6.247727278343162,4388240.25,6.150000095367432,7963.0
tt14780150,Devara Kanassu,2023,9.3,300,6.222950643159742,9.300000190734863,10.202170408880349,22449168.97011252,9.300000190734863,923.3333333333334
tt33269198,Mongrels,2024,7.2,18,6.222950643159742,7.199999809265137,5.0,22449168.97011252,7.199999809265137,599.6666666666666
tt16968762,Healed,2023,3.6,662,5.606572668611012,3.5999999046325684,4.236669611562276,28614196.00792752,3.5999999046325684,240.33333333333334
tt26347709,Different Strokes,2023,3.2,15,6.222950643159742,5.0,4.946139458199661,22449168.97011252,6.824999988079071,564.6666666666666
tt28501415,A Bag of Trouble,2023,8.6,22,5.885894239644082,8.600000381469727,8.506627909723681,28289376.5727412,8.600000381469727,527.0
tt19516696,Classico,2022,4.5,381,5.885894239644082,4.852222220102946,5.981503512844331,28289376.5727412,4.450000047683716,382.6666666666667
tt34439381,Maldives,2024,6.8,16,6.222950643159742,6.800000190734863,7.644231135312553,22449168.97011252,6.800000190734863,16974.0
tt11136594,Heaven,2020,4.9,134,6.222950643159742,4.900000095367432,5.911480355171251,22449168.97011252,5.019999980926514,46333.333333333336
tt11398152,Geographies of Solitude,2022,7.4,415,7.213336372265705,5.0,5.0,4388240.25,7.400000095367432,5992.666666666667
tt29597712,Warboy,2023,6.4,138,6.222950643159742,6.400000095367432,7.374431696717862,22449168.97011252,6.400000095367432,942.0
tt26897637,Aliens Uncovered: Origins,2023,6.9,30,7.213336372265705,8.273684175390946,9.659844144232062,4388240.25,8.273684175390946,815.3333333333334
tt5957694,Love Story in London,2021,5.6,40,6.15363591029188,5.599999904632568,6.650652972644953,21709165.710378148,5.1499998569488525,135.0
tt11861034,Mickey on the Road,2020,5.9,58,6.222950643159742,5.900000095367432,7.341647378884603,22449168.97011252,5.900000095367432,2611.3333333333335
tt11861034,Mickey on the Road,2020,5.9,58,6.222950643159742,5.900000095367432,7.341647378884603,22449168.97011252,5.900000095367432,2611.3333333333335
tt12699978,Krampus 5: The Snow Beast,2023,6.9,22,4.975293835433215,5.149999976158142,6.633665282539294,16298415.350626118,5.549999952316284,1966.0
tt18828524,Leeuwin,2023,7.2,83,6.39875604937303,6.449999809265137,7.187812214561178,35964845.35345325,7.199999809265137,15.0
tt14663150,Symbolicus Vol 1,2021,5.3,51,4.975293835433215,5.300000190734863,6.2712798538090055,16298415.350626118,5.856666723887126,3244.3333333333335
tt5971892,Unwavering Faith,2020,5.7,29,6.222950643159742,5.0,8.221782491731648,22449168.97011252,6.179999923706054,4846.333333333333
tt15467394,Paper Heart,2021,7.7,108,6.222950643159742,7.537499904632568,8.074107465430538,22449168.97011252,6.560000038146972,1507.0
tt13673110,Turvo,2021,9.1,10,6.222950643159742,9.100000381469728,11.217917805755526,22449168.97011252,9.100000381469728,217.66666666666666
tt35051084,Paul,2025,6.7,44,7.213336372265705,5.924999952316284,5.0,4388240.25,5.924999952316284,310.0
tt10375272,Men at Work: Miami,2020,5.0,854,5.885894239644082,5.712499976158142,5.834755586514479,28289376.5727412,5.6333333651224775,945.6666666666666
tt28005380,Abo Nasab,2023,5.3,805,5.885894239644082,5.650000095367432,5.917115414656726,28289376.5727412,5.200000047683716,601.3333333333334
tt35255688,I Want to Be Boss,2025,4.0,32,5.810542198256765,5.0,5.570985274640875,35994689.85576605,5.412499964237213,903.6666666666666
tt11457262,Choricha Mamla,2020,6.6,310,5.885894239644082,6.1499998569488525,8.130130392466905,28289376.5727412,6.599999904632568,879.3333333333334
tt15337896,Shadow Creek,2023,7.8,10,5.914761655885377,7.800000190734863,6.032415573409343,25531682.48902002,7.7250001430511475,793.0
tt11640412,#FriendButMarried 2,2020,6.8,404,6.348420207777178,6.6833334763844805,7.013467954626106,24861756.158729017,5.831818288022822,555.6666666666666
tt14344488,Pappur Biye,2021,6.7,143,5.885894239644082,6.699999809265137,8.263217175322742,28289376.5727412,6.75,715.0
tt15700522,The Mysterious Fox,2021,6.5,60,5.728918355660729,6.2166666984558105,6.75285170125571,52848120.90347222,6.5,822.0
tt13728764,June and Kopi,2021,6.4,687,6.034567232947673,6.557894794564499,7.402404936152399,38079569.80507808,6.400000095367432,810.3333333333334
tt1555402,Crutch,2020,5.8,31,7.213336372265705,5.0,5.0,4388240.25,5.800000190734863,690.0
tt12422064,The Haunting of the Morgan Estate,2020,6.2,91,4.975293835433215,4.133333312140571,7.197862882254463,16298415.350626118,4.133333312140571,3392.0
tt29685012,Japino,2023,5.3,381,6.222950643159742,5.597727407108653,5.85011601565656,22449168.97011252,4.700000047683716,9075.333333333334
tt15029062,The Burial,2023,6.1,67,4.975293835433215,6.099999904632568,6.31365491936262,16298415.350626118,6.099999904632568,628.0
tt5525650,The Goat Life,2024,7.1,47462,6.039500511209001,6.524999976158142,7.353622598006034,42826296.99214846,7.099999904632568,817.6666666666666
tt17522042,Aghora,2022,7.8,421,5.403379350521269,5.0,8.429149036143258,32516847.65758256,7.800000190734863,836.6666666666666
tt21210530,Memory Maze,2022,4.2,20,4.975293835433215,4.199999809265137,6.194672861812387,16298415.350626118,5.449999809265137,4002.3333333333335
tt26549040,Elon Musk: To the Limit,2023,3.5,17,7.074876056396708,3.5,5.640930825568551,14117481.591666669,3.5,438.3333333333333
tt10474784,Third World,2022,6.4,10,5.970155296009108,4.4666666984558105,5.0,44795957.9829453,4.2600000381469725,11333.333333333334
tt7798990,Jason Rising: A Friday the 13th Fan Film,2021,6.2,437,5.599122239296479,6.199999809265137,6.792934711236098,19373792.16036932,6.199999809265137,133.66666666666666
tt26423773,Madanolsavam,2023,6.5,585,6.034567232947673,6.537500023841858,7.469037470243195,38079569.80507808,6.25,1283.3333333333333
tt26423773,Madanolsavam,2023,6.5,585,6.034567232947673,6.537500023841858,7.469037470243195,38079569.80507808,6.25,1283.3333333333333
tt28610232,Changed,2022,10.0,13,7.213336372265705,10.0,11.456675020593378,4388240.25,10.0,519.3333333333334
tt28803231,Solids by the Seashore,2023,7.4,62,6.222950643159742,7.400000095367432,6.154894317166039,22449168.97011252,7.400000095367432,430.3333333333333
tt30327788,Year of the Widow,2024,6.4,87,6.222950643159742,6.266666730244954,6.86967421847084,22449168.97011252,6.700000047683716,414.0
tt12516292,Hey There!,2021,6.0,1589,5.885894239644082,6.25,6.933136161528617,28289376.5727412,6.25,538.3333333333334
tt28357778,Coming to Africa: Welcome to Ghana,2023,6.6,30,6.064388686742614,7.450000047683716,8.038743792360043,23902569.33116583,7.450000047683716,348.3333333333333
tt24133876,Scroll,2023,4.8,22,6.222950643159742,4.800000190734863,7.070010557589454,22449168.97011252,4.650000095367432,283.6666666666667
tt11290104,The Motorcycle Man,2020,8.3,11,5.819055299302949,8.322222391764322,7.920017981305589,24254080.005565863,8.300000190734863,776.3333333333334
tt33572282,Mariara,2024,5.9,11,4.975293835433215,5.900000095367432,5.0,16298415.350626118,5.900000095367432,989.3333333333334
tt28640623,Les tribunaux d'Hitler,2023,7.7,31,6.998045816579555,7.699999809265137,9.333982751214789,15437804.285427809,7.699999809265137,888.3333333333334
tt11003218,Pig,2021,6.9,98390,6.021002971231345,6.7500001192092896,7.788390801985333,23351624.487839192,6.600000143051148,297.0
tt27843459,Fortune Cookie,2023,6.5,21,6.222950643159742,5.0,7.906545563208206,22449168.97011252,6.5,382.3333333333333
tt14241340,Into Schrodinger's Box,2021,6.4,867,5.914761655885377,6.850000023841858,6.268586691191117,25531682.48902002,6.850000023841858,352.3333333333333
tt21799750,Yellow Dragon's Village,2021,5.7,148,5.642387611417895,6.449999968210856,6.989858100959593,30531901.74140362,6.550000011920929,717.3333333333334
tt15380124,Lonesome,2021,8.4,48,6.084321177424017,8.399999618530273,9.571872981909536,20969162.450643778,8.399999618530273,371.0
tt11405568,The Poltergeist Diaries,2021,3.3,747,5.672433259298636,4.016666611035665,5.085815648254408,21000554.77543484,4.016666611035665,498.3333333333333
tt20236042,Dormitory,2023,6.8,892,6.222950643159742,6.800000190734863,7.05851604051225,22449168.97011252,6.800000190734863,2264.6666666666665
tt15430628,Ride On,2023,6.3,6756,5.945921079488184,6.300000190734863,6.788118931711446,34528888.81544197,6.300000190734863,367.0
tt28710370,Infernal,2025,7.4,47,5.430594037538649,7.400000095367432,6.853810240794475,22293895.961683657,6.100000143051148,1284.6666666666667
tt6105456,The Switch,2022,6.2,32,6.222950643159742,5.733333190282186,6.8378546511469205,22449168.97011252,4.799999952316284,690.6666666666666
tt30142288,Minden Rendben,2025,7.4,90,6.222950643159742,7.5000001192092896,7.722224804459,22449168.97011252,7.400000095367432,7337.0
tt18311162,Surrogate,2022,5.5,269,4.975293835433215,5.5,6.647280841722279,16298415.350626118,5.5,126.33333333333333
tt14836894,A Journey to the Stars,2021,6.7,374,6.775343806511253,6.699999809265137,8.050170149353153,23953325.30141243,6.699999809265137,414.0
tt12286880,Shame,2024,6.9,24,5.934379375043728,6.833333428700765,7.227920549636472,25411765.758938257,6.900000095367432,1506.6666666666667
tt16235040,Praize A Thon,2021,9.2,19,5.885894239644082,7.799999952316284,8.44177358159267,28289376.5727412,7.799999952316284,699.0
tt21519398,Ganymede,2023,4.9,734,5.914761655885377,4.900000095367432,6.7473163586043,25531682.48902002,4.900000095367432,41.333333333333336
tt28370567,Deep Sky,2023,7.7,251,7.213336372265705,5.0,8.031240386577931,4388240.25,7.1499998569488525,513.6666666666666
tt15036558,Silencio,2021,8.4,10,6.222950643159742,8.399999618530273,5.0,22449168.97011252,8.399999618530273,487.0
tt16257768,Shattered Paradise,2022,4.8,6,6.222950643159742,4.800000190734863,3.958250494798775,22449168.97011252,4.800000190734863,651.0
tt15151502,Kaanagasattam,2021,8.2,20,5.606572668611012,8.199999809265137,5.0,28614196.00792752,8.199999809265137,457.6666666666667
tt33460024,Io e te dobbiamo parlare,2024,4.2,272,5.929754526502256,5.011111121707493,5.577987956342305,26730654.43575797,4.149999976158142,813.3333333333334
tt6873514,The Journeyman,2020,7.1,12,5.606572668611012,7.099999904632568,8.020007998127888,28614196.00792752,7.099999904632568,540.3333333333334
tt28490642,Uncle Roommate,2023,7.7,9,5.885894239644082,6.699999809265137,7.75651346328825,28289376.5727412,6.699999809265137,872.3333333333334
tt5518158,Mount Adams,2021,2.6,280,5.635916815628487,2.5999999046325684,4.541583002777178,57765689.98070035,2.5999999046325684,432.0
tt28834398,Redención en la Oscuridad,2024,8.9,8,5.606572668611012,7.233333110809326,5.0,28614196.00792752,8.899999618530273,3.6666666666666665
tt21347844,The Stranger I know,2022,2.6,8,6.222950643159742,2.5999999046325684,5.241182090597013,22449168.97011252,5.350000143051148,4916.0
tt31940224,The Midsummer's Voice,2024,6.1,21,6.222950643159742,6.099999904632568,6.450022539530468,22449168.97011252,6.099999904632568,431.0
tt11478014,Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger,2020,6.8,40,5.805477866842771,6.850000083446503,7.926045308097405,54928941.96073187,6.950000047683716,29.0
tt18298608,Bunshinsaba: Hoichi the Earless,2021,5.0,22,4.975293835433215,5.233333269755046,5.4037785097407856,16298415.350626118,5.0,592.0
tt33298777,The Senator,2024,5.7,80,5.606572668611012,5.699999809265137,5.0,28614196.00792752,5.699999809265137,44.333333333333336
tt15415140,Love Will Come Later,2021,6.9,19,7.213336372265705,6.900000095367432,5.0,4388240.25,6.900000095367432,232.0
tt35021460,Oh My Ghost: The Finale,2024,7.4,34,5.430594037538649,5.0,7.852854631915722,22293895.961683657,6.075000047683716,130.33333333333334
tt16244198,Zovi menya Drozd,2020,7.6,18,6.15363591029188,6.8749998807907104,7.0503338217610185,21709165.710378148,6.349999904632568,564.0
tt14775586,Let It Be Morning,2021,6.8,436,6.222950643159742,6.800000190734863,7.49433428688342,22449168.97011252,6.800000190734863,198.0
tt32133106,Home Court,2024,7.8,29,7.213336372265705,7.800000190734863,5.0,4388240.25,7.800000190734863,240.0
tt20674118,Munch,2023,5.7,1111,6.579683191843726,6.099999904632568,6.4157794037513325,23147945.951722927,5.733333269755046,760.3333333333334
tt15078998,Crystal Diaries,2021,7.6,17,7.213336372265705,5.0,5.0,4388240.25,7.599999904632568,8.333333333333334
tt21994906,Your Christmas or Mine?,2022,6.4,11019,5.985107708534049,6.100000143051148,6.636902023682597,24629269.511692487,6.100000143051148,537.3333333333334
tt23909406,De Zonen van Van As - De Cross,2022,7.2,78,5.885894239644082,7.199999809265137,7.704157798098261,28289376.5727412,7.199999809265137,81.33333333333333
tt28437619,Tahoe Joe 2: The Sierra Nevada Bigfoot Conspiracy,2024,4.3,248,4.975293835433215,4.685714278902326,5.553373924089937,16298415.350626118,4.756250008940697,427.0
tt10384944,Lassie Come Home,2020,5.6,713,6.087413749556421,5.8749998807907104,6.757062783865869,44507452.34057063,5.549999952316284,4168.0
tt22695882,A Pumpkin Spice Holiday,2023,5.1,10,6.13378070183764,5.099999904632568,5.0,34419462.74402937,5.099999904632568,7754.0
tt13582950,Daryn's Gym,2022,5.7,30,5.885894239644082,5.699999809265137,6.597231070314477,28289376.5727412,5.699999809265137,458.3333333333333
tt29465179,9/11: As it Happened,2023,6.8,14,7.213336372265705,5.533333420753479,6.99762121123669,4388240.25,5.533333420753479,222.33333333333334
tt11908982,Jakob's Wife,2021,5.5,4468,4.975293835433215,4.950000021192763,6.182090692581666,16298415.350626118,5.5,707.0
tt26410092,Falling for the Manny,2023,5.4,142,6.084321177424017,5.400000095367432,6.523427545573137,20969162.450643778,5.316666603088379,7793.0
tt13688748,Is Mindfulness Right for You?,2021,6.6,70,7.213336372265705,6.894031856041056,5.0,4388240.25,7.12580648545296,396.0
tt30294839,Couple in the Woods,2024,5.6,31,5.858679552626702,5.599999904632568,5.502827555910212,38512328.2686401,5.599999904632568,724.6666666666666
tt13189304,Sathiya Sodhanai,2023,5.5,186,5.885894239644082,5.5,6.147901605215456,28289376.5727412,5.5,6200.666666666667
tt13998408,Bolo Hau,2021,6.0,14,5.985107708534049,6.0,7.242655939969803,24629269.511692487,6.0,51.0
tt15430130,My Everest,2023,6.4,64,7.213336372265705,6.400000095367432,5.0,4388240.25,6.400000095367432,887.3333333333334
tt26542744,Main Raj Kapoor Ho Gaya,2023,8.9,588,6.222950643159742,8.899999618530273,9.6176494364465,22449168.97011252,8.899999618530273,699.3333333333334
tt15778438,Lübbey'in Laneti,2022,3.5,14,4.975293835433215,3.5,6.042279885026346,16298415.350626118,3.5,594.6666666666666
tt12767960,The New Normal,2020,7.0,10,5.885894239644082,6.185714244842529,7.385793690728026,28289376.5727412,7.0,573.0
tt15386456,Shikun,2024,4.9,48,6.222950643159742,5.033333381017049,6.646257230350508,22449168.97011252,5.166666666666667,241.66666666666666
tt12981586,Avenger Dogs Christmas,2020,4.1,12,6.3324965625550425,4.065957449852152,5.256428501820546,65012910.43772242,4.450000047683716,1764.3333333333333
tt30292390,The Calendar Killer,2024,5.5,4218,5.790093740985721,5.5,6.956868647188357,26893064.153351128,5.5,673.6666666666666
tt19358770,Sashenka,2022,6.5,21,5.914761655885377,5.0,4.927945889879652,25531682.48902002,6.5,588.0
tt27526510,YA - medved,2024,5.0,61,5.9750616150512,5.2600000381469725,6.453634412401061,46454188.20811352,5.950000047683716,565.3333333333334
tt12749860,Blood Bite,2020,2.9,174,4.975293835433215,5.0,4.904076812001731,16298415.350626118,2.900000095367432,421.3333333333333
tt15478308,Sem Dhul - Die Wiederkehr,2021,4.0,6,5.856050379258259,5.0,4.609350954766348,63203425.0141844,4.0,4624.666666666667
tt16354924,"Your World, Without Me",2021,4.1,8,6.15363591029188,5.0,5.630149635159583,21709165.710378148,5.266666730244954,348.0
tt33035860,The Courageous,2024,6.9,39,6.222950643159742,6.50000007947286,7.14855656967471,22449168.97011252,6.900000095367432,315.6666666666667
tt14044418,Siudy Between Worlds,2020,7.0,15,7.213336372265705,5.0,5.0,4388240.25,7.0,263.0
tt26228274,The Dream Syndicate: How Did We Find Ourselves Here?,2022,8.0,28,7.213336372265705,5.0,9.447057003013082,4388240.25,8.0,720.3333333333334
tt27991355,Cellphone,2024,3.0,727,5.672433259298636,3.0,4.16138102586124,21000554.77543484,3.0,3092.0
tt12680508,Minor Premise,2020,5.1,4900,5.717435007912408,5.549999952316284,6.46681317157254,36102963.00082816,5.099999904632568,212.33333333333334
tt28862644,The End,2023,7.0,6,6.222950643159742,7.0,5.0,22449168.97011252,7.0,701.0
tt30490854,Pulse of the Dance,2024,5.4,24,6.222950643159742,5.400000095367432,6.5317785022795904,22449168.97011252,6.100000063578288,3925.0
tt13921356,Billy Smith,2022,6.6,7,5.97361481336043,6.700000047683716,6.979305149511717,25171932.29877474,6.599999904632568,5730.333333333333
tt34949575,Love Lockdown,2025,9.5,11,6.084321177424017,8.166666706403097,9.953542590050873,20969162.450643778,6.233333349227905,5270.666666666667
tt27328934,Rapture,2023,4.9,49,6.222950643159742,5.555555635028416,6.202199228636848,22449168.97011252,4.900000095367432,861.3333333333334
tt12264824,All Jacked Up and Full of Worms,2022,4.5,380,5.430594037538649,4.5,6.578889124947759,22293895.961683657,4.5,610.6666666666666
tt12473774,Juntos e Enrolados,2022,5.4,145,5.885894239644082,4.95666667620341,6.32542827179268,28289376.5727412,5.925000160932541,23157.333333333332
tt23865964,The Dream (Bengali),2022,8.0,10,6.614271872494797,5.0,5.0,24059927.66949153,8.0,374.0
tt29632952,Broken City,2023,7.4,27,6.098282728260086,7.400000095367432,6.57582653383929,23810550.63444363,5.149999936421712,717.3333333333334
tt9472532,The Intergalactic Adventures of Max Cloud,2020,4.7,5523,5.645864769090427,4.583333174387613,5.976431863327304,46127673.83355262,4.633333206176758,434.6666666666667
tt26141000,Exodus 91,2023,7.6,14,6.222950643159742,7.349999904632568,8.667736021700131,22449168.97011252,7.599999904632568,922.0
tt27502351,Hopeless,2023,6.0,790,6.098282728260086,6.0,7.014711063756052,23810550.63444363,6.0,1182.3333333333333
tt13652286,Fight or Flight,2024,6.4,7882,5.807406297652405,6.400000095367432,6.542499867585218,40568748.73810671,6.400000095367432,4734.333333333333
tt31595145,The Uncertainty Principle,2024,8.0,11,5.810542198256765,8.0,5.0,35994689.85576605,8.0,239.0
tt17275932,Drawn Into the Night,2022,3.5,130,5.606572668611012,3.5,4.748846613507075,28614196.00792752,4.166666706403096,8925.333333333334
tt30490589,The Presidents: Clinton,2023,7.4,6,7.213336372265705,7.366666634877522,7.300651207386913,4388240.25,7.366666634877522,39.0
tt10847964,Jack and the Treehouse,2021,6.8,7,6.203095434705503,6.800000190734863,7.7495432247645955,35159466.00376374,6.800000190734863,793.3333333333334
tt10847964,Jack and the Treehouse,2021,6.8,7,6.203095434705503,6.800000190734863,7.7495432247645955,35159466.00376374,6.800000190734863,793.3333333333334
tt19623240,Winnie-the-Pooh: Blood and Honey,2023,2.9,33933,4.975293835433215,3.649999976158142,3.4292387470687182,16298415.350626118,3.283333301544189,630.3333333333334
tt8295468,Endangered,2020,5.5,250,5.606572668611012,5.5,5.879975448889967,28614196.00792752,5.5,1360.0
tt10650376,The Second Age of Aquarius,2021,6.1,337,5.604337975805276,6.424999952316284,7.6351676269720254,42767450.29859282,6.75,553.6666666666666
tt21211624,Male Fox Tale 3,2022,8.7,62,5.728918355660729,8.699999809265137,5.0,52848120.90347222,8.699999809265137,80.0
tt12928700,The Opps,2021,4.9,35,5.975934499410236,4.900000095367432,5.392844159274822,37648644.93679237,4.900000095367432,97.0
tt5969070,Samland,2021,6.5,67,6.222950643159742,6.5,7.310458253131982,22449168.97011252,6.5,3286.6666666666665
tt21154882,Foreign Sarakku,2022,9.1,38,5.66774551213587,9.100000381469728,5.0,40731158.45569987,9.100000381469728,637.3333333333334
tt10456740,Lost Bullet,2020,6.3,14859,5.76970194587739,6.150000135103862,6.517508513116113,35544749.73672483,6.300000190734863,692.6666666666666
tt11531710,Thamilarasan,2023,4.3,257,5.975161270726967,4.300000190734863,6.464581364171047,33489740.724119827,4.300000190734863,374.6666666666667
tt12441440,Der Soldat Monika,2024,6.8,27,6.936415740527709,6.800000190734863,7.856549704799117,23846722.933333334,6.800000190734863,154.33333333333334
tt26545708,Aftermath,2024,5.1,4090,5.66774551213587,5.099999904632568,6.38276850883986,40731158.45569987,5.1499998569488525,711.3333333333334
tt17492142,Last Party,2024,7.6,16,6.021002971231345,7.599999904632568,5.0,23351624.487839192,7.599999904632568,6166.333333333333
tt19178662,Uýra: The Rising Forest,2022,7.5,68,7.213336372265705,7.5,5.0,4388240.25,7.5,508.6666666666667
tt6832210,The First Day of My Life,2023,6.7,2691,5.980103249471049,6.520201947953965,7.035850469987417,33157941.83579757,6.866666475931804,479.3333333333333
tt31830128,Masquerade Mix-Up,2025,6.6,10,5.985107708534049,5.950000047683716,6.655797050769312,24629269.511692487,5.900000095367432,175.66666666666666
tt31968583,Till Death Do Us Part,2024,6.1,180,5.606572668611012,5.599999904632568,6.838714108672183,28614196.00792752,4.28333322207133,279.0
tt34965967,Deaf President Now!,2025,8.4,47,7.213336372265705,5.0,8.035982145990774,4388240.25,8.324999809265137,367.3333333333333
tt19899152,Toys Storage. The Animation Madness,2021,6.5,14,6.3324965625550425,6.5,8.039228340034363,65012910.43772242,6.5,432.0
tt33175002,Requiem: Three Tales of Horror,2024,3.6,36,4.975293835433215,3.5999999046325684,3.9395676076206128,16298415.350626118,3.5999999046325684,40.333333333333336
tt18750866,Kuntilanak 3,2022,4.2,296,5.554269693433599,6.271428562345959,6.078944652042624,42745706.77644984,5.799999986376081,20964.333333333332
tt16023794,The Perfect Number,2022,5.0,111,6.222950643159742,5.0,6.209001455102775,22449168.97011252,5.0,8857.0
tt33085329,Ghost Boy,2025,8.9,9,7.213336372265705,5.0,7.468467743695996,4388240.25,7.049999713897705,618.6666666666666
tt13825986,Abandoned at Birth,2021,2.9,8,6.222950643159742,2.900000095367432,3.163205287365279,22449168.97011252,2.900000095367432,8300.333333333334
tt14186698,Roving Woman,2022,6.0,164,6.222950643159742,6.049999952316284,6.106032868661519,22449168.97011252,6.0,1564.3333333333333
tt21844554,Crocodile Swarm,2023,2.6,239,4.975293835433215,3.080769227101253,3.920212910778642,16298415.350626118,2.6299999713897706,552.0
tt13858936,Mon vieux,2020,6.8,13,7.213336372265705,6.100000143051148,5.159538484425614,4388240.25,5.750000089406967,8333.333333333334
tt10710018,Sexagenarian,2024,7.9,11,6.054422441401912,7.900000095367432,8.724623094494135,25369272.771426857,7.900000095367432,860.6666666666666
tt10710018,Sexagenarian,2024,7.9,11,6.054422441401912,7.900000095367432,8.724623094494135,25369272.771426857,7.900000095367432,860.3333333333334
tt17423458,Tumba y quema,2023,7.4,7,7.213336372265705,6.875,5.0,4388240.25,6.875,607.3333333333334
tt2963262,Limonov: The Ballad of Eddie,2024,6.0,842,6.497287648747498,6.233333349227905,6.632523770366462,37102934.11372277,6.333333333333333,418.0
tt28103593,More Than Strangers,2023,6.4,27,6.222950643159742,6.3750001192092896,7.014944198681351,22449168.97011252,6.400000095367432,864.0
tt25286308,Ainarak,2022,7.4,5,6.534693375761982,5.0,5.0,33795832.6320922,7.400000095367432,3869.3333333333335
tt9596692,The Bay,2025,4.9,9,6.2246495248108005,4.900000095367432,6.750542791814813,21357369.052820403,4.900000095367432,390.3333333333333
tt20600404,Mahi,2022,6.0,12,6.222950643159742,6.0,6.813292996481773,22449168.97011252,6.0,607.6666666666666
tt23546666,Otoban Katilleri,2023,5.8,18,5.76970194587739,5.800000190734863,6.180433255283467,35544749.73672483,5.800000190734863,1878.0
tt15891622,Rani Beti Raaj Karegi,2021,8.8,10,6.222950643159742,8.675000190734863,10.015096772343632,22449168.97011252,8.800000190734863,3998.0
tt7400998,LX 2048,2020,4.9,2122,5.717435007912408,4.900000095367432,5.810320233073469,36102963.00082816,4.900000095367432,530.6666666666666
tt10013512,The Problem with People,2024,5.8,442,5.885894239644082,5.800000190734863,7.204702945068248,28289376.5727412,5.700000047683716,6499.666666666667
tt13432484,Zeros and Ones,2021,3.3,3281,5.801341344740646,4.200000047683716,5.93495869154681,46768541.97440749,4.500000047683716,369.6666666666667
tt27757690,Zebra,2024,7.2,3217,5.76970194587739,6.3749998807907104,6.996321100068168,35544749.73672483,5.849999904632568,528.6666666666666
tt7382606,Cádiz - Madriz,2023,7.2,6,6.289821273509415,7.199999809265137,5.0,22354999.524447173,7.199999809265137,555.6666666666666
tt6013674,Second Half,2023,7.5,17,6.222950643159742,7.099999904632568,8.01572570523495,22449168.97011252,7.333333333333333,461.6666666666667
tt18952404,In Dreams,2023,4.3,174,5.606572668611012,4.300000190734863,6.741895236660746,28614196.00792752,4.300000190734863,775.3333333333334
tt15799508,The Incel Tapes,2022,3.4,38,4.975293835433215,3.4750000834465027,5.0,16298415.350626118,3.5500000715255737,1488.0
tt28282203,Blackia 2,2024,6.0,126,6.098282728260086,6.259999990463257,7.538557036210671,23810550.63444363,6.566666682561239,1240.0
tt15257818,Woman on the Roof,2022,6.4,342,6.222950643159742,5.150000095367432,6.481961736310455,22449168.97011252,4.950000047683716,681.3333333333334
tt28283972,La Leyenda de los Chaneques,2023,6.3,192,6.024813727152462,6.300000190734863,7.481571840964624,52168570.67488267,6.300000190734863,625.3333333333334
tt4401330,The Life Apart,2024,6.3,204,6.4917847904420825,6.672222375869751,6.953337942608374,19387811.00030016,6.300000190734863,771.3333333333334
tt11967116,The Night Doctor,2020,6.6,1896,5.934379375043728,6.461111042234633,7.322524309854459,25411765.758938257,6.599999904632568,12666.666666666666
tt11967116,The Night Doctor,2020,6.6,1896,5.934379375043728,6.461111042234633,7.322524309854459,25411765.758938257,6.599999904632568,12666.666666666666
tt29457888,Acid,2023,5.0,30,5.606572668611012,5.0,5.0,28614196.00792752,5.0,288.6666666666667
tt34772319,Becoming Katharine Graham,2025,8.5,54,7.213336372265705,5.0,8.173503327494569,4388240.25,8.5,745.3333333333334
tt13077536,The Legend of Zelda: A Link to the Past,2020,4.4,106,5.805477866842771,4.400000095367432,3.7180750228383177,54928941.96073187,4.400000095367432,4923.0
