writer_id,writer_score
nm7127455,7.364222005821722
nm1387307,6.898512587929989
nm9041086,2.800103769631764
nm9693679,6.9415197920015554
nm0130319,5.999080089981146
nm10714311,5.59767495229407
nm1915966,6.998449426249542
nm0442287,5.549032355605417
nm3352004,4.599962923898104
nm13022574,5.099647592032302
nm5580482,6.3472019942067375
nm4033743,6.69863843475445
nm0767339,3.5995992505598924
nm0131947,5.5993322601665
nm7840901,4.83848568018166
nm10941222,6.698306949353142
nm10227283,5.2995217452078425
nm11174405,3.4666814196449485
nm0152082,2.900703638320987
nm0725935,3.6332431345351592
nm3752435,6.298891081476238
nm1197096,4.799837077073644
nm4460833,6.622691349810862
nm3123560,5.199584430351855
nm0636823,5.2995217452078425
nm1163701,6.398827919795791
nm12444785,6.998449426249542
nm15378806,5.3994585835273945
nm4544229,6.298891081476238
nm10127156,8.097756077373926
nm7664097,4.849474010832113
nm0877083,7.098386264569095
nm9048484,7.74764518131775
nm4269107,7.897218953395771
nm8077276,6.69863843475445
nm0030338,7.347897113234887
nm13026002,8.197692439157045
nm2043211,5.2995217452078425
nm11059889,6.148654100327384
nm1183860,5.7992064133420405
nm12974836,4.999710753712749
nm7172168,6.198953766620251
nm3991363,6.498764758115344
nm12975817,6.498764758115344
nm2371539,6.81723708036183
nm3374598,6.797274225940635
nm0907328,6.098685442899391
nm12976202,4.699899762217656
nm12976380,7.398197256064188
nm9956147,5.499395421846947
nm5951364,6.798575749610437
nm1291171,7.398197256064188
nm3262576,4.658599228245535
nm6294054,5.93179240145335
nm5329021,3.2008459960832787
nm8147572,5.7992064133420405
nm6034367,6.898180864260465
nm15648813,7.498134094383741
nm2892750,5.24922160237854
nm11358177,7.298260417744635
nm13749286,8.597440745508125
nm1179550,4.200215094083458
nm8966747,7.0980547791677875
nm12979729,7.298260417744635
nm2819123,6.664663343357462
nm5835394,6.099016928300699
nm2880017,7.198323102888648
nm0182409,5.499395421846947
nm12284088,6.931161737721746
nm4373784,4.699899762217656
nm0357326,3.433369140205097
nm4477166,7.598070932703294
nm0613580,5.2995217452078425
nm3285629,7.997818762517939
nm12509605,5.332170894999599
nm4262535,3.6005935876297075
nm8883013,4.4000892472589985
nm0131969,5.199584430351855
nm4323749,6.69863843475445
nm7643841,6.598701596434897
nm12982196,5.3994585835273945
nm3559500,3.80046750253703
nm7412124,6.198290795817636
nm2390065,5.499395421846947
nm1416379,3.3007828344028316
nm3993149,7.137035344213545
nm1990571,5.498069480241717
nm12983656,6.798575749610437
nm1690958,7.398197256064188
nm9339068,6.048717023739615
nm4927265,6.648338768461583
nm9232307,5.478081969616875
nm0007056,7.698007771022846
nm0000175,5.3968065679457
nm3464186,6.198290954663114
nm6341616,5.099316344899212
nm12986198,6.598701596434897
nm9134167,5.798543283693946
nm12986562,6.498764758115344
nm3771227,5.298858615559748
nm12986942,7.997818762517939
nm12987188,5.099647592032302
nm0486624,6.231603234102965
nm3763050,4.415087840838276
nm7527187,5.5993322601665
nm12988173,7.197991855755557
nm12988183,5.699269098486053
nm0660892,5.564362633142849
nm3025400,4.4740474793617935
nm0015359,6.69863843475445
nm7119989,6.898512587929989
nm13046116,4.683634328812886
nm2017988,6.598370349301807
nm6707505,3.4007199109906017
nm13433425,7.897881924198386
nm10649890,6.597707259365082
nm12994482,8.597440745508125
nm0155940,5.699269098486053
nm11424394,5.999080089981146
nm0480166,4.200215094083458
nm12842167,8.39756611579615
nm2043703,7.797945085878833
nm5063516,3.700530664217477
nm12995202,5.798874689672515
nm9257380,7.698007771022846
nm1484791,5.499395421846947
nm3961122,6.398496434394484
nm1033667,3.950041393749159
nm2754274,7.298260417744635
nm13854514,6.498764758115344
nm6966416,6.772596845558408
nm12998405,7.598070932703294
nm13423550,4.999710753712749
nm8976564,5.3994585835273945
nm5708429,6.498764758115344
nm5244719,5.757905545794414
nm3309755,7.3978657706628805
nm2994393,8.297629754013032
nm9159094,6.657338043743258
nm10583510,9.097125413642324
nm5066484,7.897218953395771
nm12999965,9.496872766920534
nm1899220,4.398763258000123
nm9772996,3.400388306455185
nm12422991,4.999710753712749
nm1299489,5.3994585835273945
nm9696442,7.897881924198386
nm13744767,4.300152408939446
nm6572056,7.597739685570203
nm10430245,7.498134094383741
nm13002038,5.099647592032302
nm15542887,5.499395421846947
nm8904193,7.797613362209309
nm5176971,5.26897924619308
nm4748700,5.725833772685122
nm8105852,5.36548317443945
nm12995202,5.798874689672515
nm2803202,5.5993322601665
nm10196139,9.097125413642324
nm1856840,6.098685442899391
nm13006436,4.599962923898104
nm1425585,7.496808248085796
nm7905553,7.797945085878833
nm2761475,6.431477228433026
nm2371539,6.81723708036183
nm11467948,6.771535357550339
nm5537917,5.373479798609474
nm7140202,6.898512587929989
nm1252199,6.498764758115344
nm6176021,6.099016928300699
nm5844148,6.298891081476238
nm6934579,9.496872766920534
nm13004966,4.200215094083458
nm0284559,6.798575749610437
nm13009588,6.498764758115344
nm1294845,4.599962923898104
nm9664613,7.498134094383741
nm6269777,6.398827919795791
nm4963479,5.999080089981146
nm8745994,5.565357168769513
nm1591928,2.6002298547244416
nm7697756,5.199584430351855
nm13032128,7.298260417744635
nm1326380,7.4478341898226565
nm12317163,5.349158678966312
nm11303019,6.598701596434897
nm5518137,6.998449426249542
nm14314458,5.999080089981146
nm13264725,4.597642645223058
nm2957915,3.9493784229465434
nm2414127,5.165609338954867
nm4341114,3.3266237232475557
nm1062670,5.149284525790771
nm15129158,5.999080089981146
nm10063679,7.098386264569095
nm1209334,7.198323102888648
nm12037456,7.94685576802013
nm3463234,7.498134094383741
nm7188712,7.172344675373053
nm2767023,3.850104614996662
nm1192470,5.757905450487128
nm13018462,3.100908919495509
nm0224765,6.298891081476238
nm13019059,7.198323102888648
nm3579221,6.398827919795791
nm3358703,6.748275368512918
nm13019989,7.198323102888648
nm1369824,7.497802608982433
nm14429734,6.998449426249542
nm0097897,6.898512587929989
nm4571467,6.882537912154167
nm10585451,5.909314869291802
nm1894298,6.998449426249542
nm4407491,5.699269098486053
nm1155450,6.031729398618381
nm6468622,5.099647592032302
nm2014390,6.898180864260465
nm11169817,3.4666814196449485
nm1720703,4.996727385100979
nm3967101,5.149284764058988
nm11009161,5.3994585835273945
nm1969144,6.298891081476238
nm11385221,8.097756077373926
nm4269107,7.897218953395771
nm2832000,8.297298268611724
nm4607440,6.69863843475445
nm13025987,8.197692439157045
nm1847739,5.549032593873633
nm1125049,6.098685442899391
nm3812752,6.498764758115344
nm9702398,5.349158440698093
nm8126647,4.549000167668512
nm5229535,6.1486538620591675
nm13683874,8.597440745508125
nm1527568,3.8001360171357224
nm11020131,5.499395421846947
nm4455031,5.549032593873633
nm12981122,7.997818762517939
nm10734389,4.558662246965051
nm9783940,4.4000892472589985
nm13856176,6.69863843475445
nm12982197,5.3994585835273945
nm2244980,5.049347806605327
nm9153036,6.59803878447776
nm11968373,3.3007828344028316
nm8610490,6.798575749610437
nm12984726,5.099647592032302
nm0276169,6.898512587929989
nm3397183,3.9004045791248
nm7472860,5.548369503936909
nm7013241,5.798874689672515
nm0308042,6.048717023739615
nm13727690,3.1505459723880866
nm16312645,6.577388382473042
nm12994481,8.597440745508125
nm2475704,5.898811527992068
nm5362106,4.999379268311442
nm4055784,8.39756611579615
nm4561627,7.797945085878833
nm1065452,5.499395421846947
nm1077235,7.298260417744635
nm9135741,6.698307187621359
nm4289029,7.172344675373053
nm12863355,9.496872766920534
nm13000336,2.7011613279490803
nm3867182,4.29982068526992
nm0122335,4.299820923538137
nm0464804,7.498134094383741
nm7533714,5.248558631575925
nm1823053,5.5993322601665
nm0177456,9.097125413642324
nm8279625,7.797945085878833
nm8925844,6.898512587929989
nm9645242,6.898512587929989
nm2475704,5.898811527992068
nm1787652,6.298891081476238
nm5275841,4.599962923898104
nm7694570,6.398827919795791
nm13010667,5.199584430351855
nm6085153,5.999080089981146
nm15502668,6.298891081476238
nm5069788,3.8127554174709575
nm4948413,5.999080089981146
nm1021155,7.198323102888648
nm2669564,6.931161896567225
nm7992231,6.717300146734989
nm5120912,3.850104614996662
nm13018463,3.100908919495509
nm5869524,4.599962923898104
nm0179132,7.010855351859152
nm1892283,6.998449426249542
nm12891268,6.098685681167609
nm4606848,6.69863843475445
nm3866538,6.048717262007831
nm1901210,5.099316225765103
nm3281140,5.954261035931144
nm10912915,7.398197256064188
nm8166889,6.274030800178571
nm1362059,6.898512587929989
nm12526387,4.999710753712749
nm13026972,6.731287902237163
nm2143612,6.198953766620251
nm6235403,7.148023198327564
nm6951315,5.699269098486053
nm6459729,8.497503430652138
nm4520601,6.198953766620251
nm5534036,5.2995217452078425
nm1544961,6.099016928300699
nm9224383,6.998449426249542
nm13033447,7.797945085878833
nm14246841,6.498764758115344
nm11240280,5.798874689672515
nm13028848,6.198953766620251
nm13028887,5.199584430351855
nm13028926,6.697312683763792
nm3917169,7.098386264569095
nm13029211,7.997818762517939
nm1907447,6.708451424045992
nm5107459,5.7992064133420405
nm13047771,7.698007771022846
nm12493612,5.199584430351855
nm9218074,4.130938757890279
nm1637154,5.549032593873633
nm9511417,7.098386264569095
nm3796706,6.798575749610437
nm6065568,5.3994585835273945
nm11015372,6.998449426249542
nm7712429,5.438107377249985
nm0301138,7.098055017436006
nm0672032,6.798575749610437
nm4283653,6.198953766620251
nm1460812,5.532044889329661
nm7947870,4.8997739153931965
nm6650012,6.198953766620251
nm3008388,5.371615013040696
nm0128382,5.3994585835273945
nm13031269,5.499395421846947
nm10137983,4.598968586828289
nm1123900,6.498764758115344
nm9443913,4.153075829435043
nm8241984,7.997818762517939
nm13032221,7.148023436595781
nm5337662,5.496743538636485
nm8873996,8.097756077373926
nm5975655,5.099647592032302
nm13032406,5.2995217452078425
nm13032479,7.997818762517939
nm2976224,8.39756611579615
nm13032549,5.099647592032302
nm2304687,7.598070932703294
nm0469963,6.598701596434897
nm13032885,7.298260417744635
nm5841896,5.548369503936909
nm12292966,4.699899762217656
nm2193710,5.0067211165865775
nm6901236,5.532044730484182
nm5472963,3.572191129443329
nm13033527,2.6012242513613106
nm0831321,5.151539199928242
nm8616277,8.39756611579615
nm4889041,7.198323102888648
nm8285703,6.198953766620251
nm11736895,8.097756077373926
nm13034520,8.797314422147231
nm7975078,4.6995683959504575
nm6452970,3.9004045791248
nm10969106,4.699899762217656
nm13035942,6.898512587929989
nm14709927,6.498764758115344
nm16421587,5.099647592032302
nm0948107,5.899143251661593
nm4273228,7.598070932703294
nm0297814,5.699269098486053
nm1343100,1.5019180767733609
nm11467645,7.797945085878833
nm0723114,6.1986222812189435
nm7797700,4.500026085578551
nm12883629,6.69863843475445
nm5208944,7.897881924198386
nm9101302,6.748275606781135
nm4270532,6.14799101039066
nm8246759,5.999080089981146
nm13026972,6.731287902237163
nm1481591,5.2995217452078425
nm13039848,3.3007828344028316
nm7531377,8.39756611579615
nm11583782,5.49906393644564
nm9477497,6.498764758115344
nm8221259,7.497802608982433
nm5422880,5.5993322601665
nm0479268,6.74761263597852
nm9088165,6.248591176915155
nm15020866,8.797314422147231
nm4433170,2.7967888645612113
nm12528427,3.5535253318327764
nm1497680,3.7176363737640794
nm13043857,6.298227951828145
nm5322992,5.941254233248312
nm4395395,5.499395421846947
nm13017207,6.198953766620251
nm13039659,6.498764758115344
nm3160391,6.5470758296913205
nm13652655,5.7992064133420405
nm0945369,5.7992064133420405
nm1452701,5.765231004254096
nm11022106,9.096793928241016
nm0812862,6.398496196126267
nm3870757,4.449726061883358
nm13042197,7.547771266410427
nm0820696,4.999710753712749
nm5355148,6.898512587929989
nm9338948,5.7992064133420405
nm13043024,7.498134094383741
nm13043109,4.500026085578551
nm13043329,5.899143251661593
nm10172371,8.797314422147231
nm6844063,4.599631438496796
nm1212019,4.8997739153931965
nm10171126,8.262659729875685
nm3666580,8.597440745508125
nm5616219,7.430846564701423
nm3631835,7.198323102888648
nm13674557,7.347897113234887
nm2424103,6.298891081476238
nm2854278,5.199584430351855
nm5381205,7.098055017436006
nm10354657,4.8997739153931965
nm12329683,9.097125413642324
nm3622585,7.298260417744635
nm5507776,4.307162521631646
nm0952569,6.44780182318459
nm14699953,5.999080089981146
nm13046775,5.2995217452078425
nm14263879,8.097756077373926
nm11288945,7.810232728506227
nm10977338,5.899143251661593
nm13047322,6.798575749610437
nm5824756,4.73254922970037
nm0841072,6.798575749610437
nm13047934,8.297629754013032
nm5749156,5.899143251661593
nm14102977,7.098386264569095
nm0639159,5.549032355605417
nm6246978,4.399426197033645
nm6538840,6.198953766620251
nm3016681,6.69863843475445
nm0827459,7.347897113234887
nm3607579,6.398827919795791
nm0797055,7.598070932703294
nm6808047,7.098386264569095
nm0700674,7.398197256064188
nm9048351,5.2995217452078425
nm10624015,6.598701596434897
nm1635001,6.398827919795791
nm13075228,6.298891081476238
nm13049207,8.89725078393035
nm13049251,6.998117940848235
nm1009137,6.772596845558408
nm3374598,6.797274225940635
nm8030735,6.331540072422518
nm13049965,6.898512587929989
nm11731501,6.298227951828145
nm6601335,5.823196166718005
nm7709487,8.221682430801227
nm12189285,8.597440745508125
nm3538058,7.5477710281422095
nm3033662,5.3994585835273945
nm3681953,4.699899762217656
nm0622226,6.498764758115344
nm0327273,6.248590938646937
nm13051132,5.999080089981146
nm16153799,7.398197256064188
nm1050105,6.198953766620251
nm11579837,6.498764758115344
nm8981908,6.017741516039825
nm3763651,7.897881924198386
nm10935437,6.231603234102965
nm7171640,4.500026085578551
nm2720084,6.48249915451899
nm2720084,6.48249915451899
nm6343401,6.598370349301807
nm6245916,5.099316106630994
nm9475410,7.0980547791677875
nm0158903,6.998449426249542
nm4145560,6.798575749610437
nm1928581,6.247927848710213
nm7136372,4.959914041533763
nm5645554,7.697345117911187
nm10002408,4.999710753712749
nm10598579,4.923763549635053
nm1964139,6.69863843475445
nm7370664,8.39756611579615
nm2363384,7.298260417744635
nm0472277,7.098386264569095
nm3691191,7.236972182533099
nm2273595,6.498764758115344
nm2791866,5.999080089981146
nm6634819,6.398827919795791
nm13054080,5.699269098486053
nm11622191,7.9475188579568545
nm1661191,6.164978675223264
nm9539205,7.598070932703294
nm0379774,5.199584430351855
nm2807332,6.498764758115344
nm12998586,6.798575749610437
nm4452405,5.999080089981146
nm2483722,3.2353054076109427
nm6040837,9.296999090281428
nm5711184,5.6489691939249695
nm2436566,6.69863843475445
nm11681785,6.984693449892465
nm1802676,5.499395421846947
nm2432884,4.1002782557639055
nm10850210,4.699899762217656
nm2445508,5.5993322601665
nm13055921,7.298260417744635
nm3733101,8.297629754013032
nm3287187,7.0480863600080115
nm0501365,4.349789342697915
nm5726584,6.748275606781135
nm13056962,6.598701596434897
nm2632735,6.848212445100688
nm1917803,7.698007771022846
nm10076697,5.42344833690336
nm0756078,8.89725078393035
nm4403318,7.598070932703294
nm0625621,6.794266201125218
nm12725111,7.098386264569095
nm11952920,9.197061775425441
nm3803069,6.998117940848235
nm13060280,1.6018550342270226
nm8906487,6.740403135924426
nm6023975,4.05545933786717
nm10127888,3.9004045791248
nm8843781,8.197692439157045
nm13061047,5.5993322601665
nm11467948,6.771535357550339
nm1705798,5.099647592032302
nm1063158,5.9409077410375986
nm5469099,5.5993322601665
nm2220774,7.198323102888648
nm0637316,5.349158440698093
nm3896612,7.198323102888648
nm13061583,6.498764758115344
nm0613318,4.000341417444353
nm0586837,6.9371613816525795
nm11397602,3.700530664217477
nm11990453,7.498134094383741
nm5595151,5.5993322601665
nm13062474,6.099016928300699
nm13124887,7.398197256064188
nm6033982,6.164978675223264
nm3739426,9.396935452064545
nm2436139,3.099914582425694
nm0858912,5.999080089981146
nm2134162,8.997188098786335
nm2329385,5.499395421846947
nm10002714,7.098386264569095
nm0551431,5.398132641922164
nm9228941,5.798543124848469
nm3011350,7.547771266410427
nm6018050,7.16434801149166
nm6478367,4.799837077073644
nm3896263,5.299190021538317
nm2541459,4.399757642723582
nm13064377,3.9004045791248
nm0180486,6.898512587929989
nm8221517,8.097424115436183
nm13172217,6.398827919795791
nm9955426,7.297928932343328
nm7843107,6.298891081476238
nm0918211,7.846918929700578
nm15207126,7.598070932703294
nm13065000,6.398164948993176
nm5411572,5.5993322601665
nm1754436,5.5993322601665
nm1070766,6.4174892505471846
nm11233680,6.947486550885842
nm13056480,8.097756077373926
nm13060641,8.197692439157045
nm1382876,4.500026085578551
nm2262403,4.200215094083458
nm0392237,6.898181102528682
nm0553662,4.738420780853554
nm3503632,8.497503430652138
nm13066393,6.798575749610437
nm4750912,7.298260417744635
nm0625491,4.823826770882555
nm4262145,8.497503430652138
nm13066799,4.1002782557639055
nm3776295,7.198323102888648
nm13067739,3.500656749310154
nm9978220,7.0480863600080115
nm2380939,8.497503430652138
nm8601690,5.4477694962578935
nm3118214,6.998449426249542
nm0454909,7.098386264569095
nm13068128,6.298891081476238
nm3305951,6.1986222812189435
nm1518740,3.500656749310154
nm0608214,6.298891081476238
nm1004094,5.3994585835273945
nm1870414,6.798575749610437
nm13079776,8.997188098786335
nm0516384,6.398827919795791
nm5040200,5.5993322601665
nm10896010,7.398197256064188
nm13069238,5.698606286528916
nm0261170,5.899143251661593
nm3390321,7.498134094383741
nm1955151,5.499395421846947
nm0004790,5.199584430351855
nm3097187,4.4000892472589985
nm11054866,6.69863843475445
nm0175280,5.099647592032302
nm0670278,5.199584430351855
nm0880108,5.798874689672515
nm6473065,4.298826229065996
nm8664327,5.049347687471218
nm0775013,6.198953766620251
nm13070811,9.197061775425441
nm4749054,7.398197256064188
nm8723905,6.68382605128946
nm5555170,6.898512587929989
nm2437042,6.7394797320653925
nm3223102,7.597739447301986
nm0969852,7.698007771022846
nm2110181,6.498433272714037
nm4643380,6.147990891256551
nm11784501,4.300152408939446
nm1597674,6.998449426249542
nm0086912,5.93179240145335
nm0192271,4.799837077073644
nm10188688,8.197692439157045
nm2971395,4.249852266110144
nm1664396,6.298891081476238
nm0025538,5.7982117188699
nm9964349,7.8475820196373025
nm1912329,6.099016928300699
nm12542045,7.746981972246917
nm0345712,3.80046750253703
nm0759469,6.998449426249542
nm8235871,6.1486538620591675
nm1199107,7.4478341898226565
nm0505642,4.04997847033693
nm2527812,5.7992064133420405
nm2651306,5.5993322601665
nm13072632,4.500026085578551
nm15488602,4.799837077073644
nm4746436,7.398197256064188
nm16737944,6.099016928300699
nm13073679,4.8997739153931965
nm13073693,5.099316344899212
nm6680283,2.9010352428564032
nm3846333,6.177640647965685
nm3245931,9.596810081776523
nm1191618,4.8997739153931965
nm13074053,6.598701596434897
nm4731208,4.399426197033645
nm0049371,5.499395421846947
nm7245180,7.398197256064188
nm12370292,5.699269098486053
nm2443141,6.898512587929989
nm9818008,4.878460510816768
nm1513910,6.698306949353142
nm8406830,5.699269098486053
nm2960888,8.497503430652138
nm10323236,6.198953766620251
nm0796117,5.898480280858977
nm1476401,6.798244025940912
nm1025280,6.74761263597852
nm13028888,5.199584430351855
nm13029210,7.997818762517939
nm14300131,7.247960274915334
nm2617662,5.7992064133420405
nm11345191,7.698007771022846
nm7136559,5.199584430351855
nm9204952,4.130938757890279
nm0252821,5.2995217452078425
nm5940314,7.098386264569095
nm4213457,6.798575749610437
nm6065566,5.3994585835273945
nm1580701,4.599962923898104
nm6096919,5.899143251661593
nm13030620,6.798575749610437
nm2581448,5.349158440698093
nm1081550,6.498764758115344
nm13032220,7.498134094383741
nm3615703,8.39756611579615
nm9980622,5.099647592032302
nm11315160,7.298260417744635
nm5503486,5.398464008189363
nm13034264,6.198953766620251
nm2260180,6.648338768461583
nm7132616,8.797314422147231
nm12256746,6.099016928300699
nm7065684,6.898512587929989
nm13016860,5.648969432193186
nm0473325,5.099647592032302
nm8238719,6.098685681167609
nm0019604,5.898811527992068
nm11467630,7.797945085878833
nm1703853,6.4647893490273995
nm1468828,6.69863843475445
nm4270532,6.14799101039066
nm5294953,5.848843108832292
nm9818008,4.878460510816768
nm13955667,8.39756611579615
nm4223986,6.498764758115344
nm6308778,7.398197256064188
nm0251723,7.098386264569095
nm13040452,8.797314422147231
nm0241416,4.983445099058919
nm13026145,7.131035732051809
nm6911938,6.664663343357462
nm0545356,5.798543283693946
nm4896071,4.96474104726636
nm0502859,6.017741516039825
nm3378345,5.099647592032302
nm0788938,4.999710753712749
nm9326274,6.898512587929989
nm0961391,7.472155309465821
nm2395440,6.298891081476238
nm13044289,5.199584430351855
nm10607650,7.148023436595781
nm5970165,5.211872345285782
nm9543933,5.999080089981146
nm4507720,8.097756077373926
nm13047323,6.798575749610437
nm3120615,5.999080089981146
nm13047910,6.798575749610437
nm5193944,5.573667009273422
nm14102976,7.098386264569095
nm13048339,5.499395421846947
nm2604500,5.549032355605417
nm0625596,7.098386264569095
nm4937929,5.2995217452078425
nm9661297,6.598701596434897
nm13049141,6.298891081476238
nm12478008,8.89725078393035
nm10045157,8.047455696276408
nm10785191,7.8975504387970785
nm1307222,6.082751324704344
nm6024566,5.999080089981146
nm7648876,7.347897351503104
nm14602698,6.198953766620251
nm13780448,7.897881924198386
nm13056761,6.564726346192431
nm6243013,6.797249569736989
nm1824290,5.937792045384183
nm4893813,5.099316106630994
nm1098171,6.372849015743762
nm9969720,7.697345117911187
nm10068479,5.349158440698093
nm2767973,5.699269098486053
nm0996632,6.498764758115344
nm3866538,6.048717262007831
nm0015611,5.099316106630994
nm1916835,6.69863843475445
nm0666999,4.1652456259052855
nm4007164,5.5993322601665
nm3404155,6.69863843475445
nm0314358,5.499395421846947
nm0383258,6.034236006541824
nm1271917,7.698007771022846
nm7023241,8.89725078393035
nm13058498,7.598070932703294
nm9693679,6.9415197920015554
nm4138720,7.0980547791677875
nm13068405,9.197061775425441
nm5025063,7.198323102888648
nm10147073,5.996759692171991
nm5572619,5.099647592032302
nm0959552,5.5993322601665
nm4525788,5.699269098486053
nm13061584,6.498764758115344
nm2923352,6.698307187621359
nm3688603,3.700530664217477
nm7253286,6.757274882062811
nm13950620,5.549032355605417
nm3022234,6.298227951828145
nm3263683,6.731287902237163
nm9010589,9.396935452064545
nm0003141,5.999080089981146
nm2118672,8.997188098786335
nm2640138,5.473416756063136
nm3732046,5.199584430351855
nm13063943,8.097756077373926
nm6303375,3.700530664217477
nm1652704,6.898512587929989
nm13064495,7.698007771022846
nm13172216,6.398827919795791
nm3438335,6.298891081476238
nm15207125,7.598070932703294
nm6226049,5.5993322601665
nm8147567,6.598701596434897
nm1907447,6.708451424045992
nm4498426,5.39912685985787
nm1812523,3.9004045791248
nm1682596,8.497503430652138
nm8587198,6.87253380301207
nm15233056,8.497503430652138
nm3688789,7.198323102888648
nm0476643,3.500656749310154
nm13103512,5.3994585835273945
nm13068944,6.798575749610437
nm9191333,6.398827919795791
nm4723772,5.5993322601665
nm8326347,7.398197256064188
nm0489309,5.499395421846947
nm6337063,6.69863843475445
nm0074639,5.099647592032302
nm0528963,5.199584430351855
nm0623392,6.031729398618381
nm0236279,6.537413551837934
nm11485240,6.198953766620251
nm17074692,9.197061775425441
nm1175182,7.398197256064188
nm10700973,5.899143251661593
nm13350876,6.898512587929989
nm1760795,6.7394797320653925
nm1520612,7.497802608982433
nm1973421,7.698007771022846
nm13531118,4.300152408939446
nm0969581,6.998449426249542
nm0329825,6.748275606781135
nm5257743,4.266176999851501
nm10221547,8.197692439157045
nm2033094,5.998748604579838
nm2873706,5.523385175222913
nm10050155,8.097092788880353
nm1172044,3.7001990596820598
nm1792652,4.398100232736201
nm8817071,3.7501677171100543
nm1020548,5.149284525790771
nm0941708,4.799837077073644
nm2172448,6.437476618211095
nm1350587,3.5502938022027317
nm3864076,6.598701596434897
nm5230100,5.699269098486053
nm6603407,6.198953766620251
nm4723782,6.099016928300699
nm14243721,6.498764758115344
nm13028889,5.199584430351855
nm13029209,7.997818762517939
nm1183831,7.997487277116631
nm1045385,4.599962923898104
nm2632316,5.899143251661593
nm13030619,6.798575749610437
nm7484831,5.44843242734914
nm5804592,8.797314422147231
nm8942817,6.099016928300699
nm9363337,6.531414066752579
nm15676515,6.498764758115344
nm15590685,5.899143251661593
nm0000714,5.699269098486053
nm1908575,6.498764758115344
nm7499924,5.99841711917853
nm11078839,7.098386264569095
nm6619515,5.7992064133420405
nm3291357,6.397501787575987
nm3378055,5.099647592032302
nm13042292,4.999710753712749
nm11288945,7.810232728506227
nm13048273,5.899143251661593
nm12516087,7.098386264569095
nm5852155,5.2995217452078425
nm10329523,8.447203764359271
nm0009248,6.698307187621359
nm4807465,6.198953766620251
nm9349632,6.548401691873813
nm5682950,5.099316106630994
nm1148054,6.498764758115344
nm13054079,5.699269098486053
nm8208564,6.998117940848235
nm0047823,5.499395421846947
nm1223910,6.498101787312729
nm4571467,6.882537912154167
nm13205735,6.497770301911421
nm1984716,6.498764758115344
nm11512975,6.548401691873813
nm8294228,6.748275606781135
nm0278503,7.498134094383741
nm10985045,9.396935452064545
nm0182499,6.259235342375852
nm13064496,7.698007771022846
nm1910832,6.398827919795791
nm15207124,7.598070932703294
nm4750930,7.298260417744635
nm0442371,3.500656749310154
nm0322479,6.398496434394484
nm13767673,6.69863843475445
nm5220772,5.099647592032302
nm13129757,5.099647592032302
nm17074691,9.197061775425441
nm9664989,7.698007771022846
nm5406788,4.399426276456382
nm0387671,6.998449426249542
nm1595335,6.648338768461583
nm4731768,4.149915427790591
nm13176748,6.298891081476238
nm0000185,4.799837077073644
nm2804599,5.7992064133420405
nm8772345,3.4007199109906017
nm4152181,7.297597129251064
nm4678539,6.897849458281896
nm6205773,5.998748604579838
nm1032297,5.2995217452078425
nm0004917,5.499395421846947
nm5161733,3.3004514681356323
nm13075631,9.197061775425441
nm11737939,4.799837077073644
nm0653059,6.099016928300699
nm1344118,8.89725078393035
nm1841073,7.439038281068597
nm12954964,7.498134094383741
nm10158090,6.498764758115344
nm9458178,6.998117940848235
nm13141494,7.498134094383741
nm15515339,6.798575749610437
nm15483081,7.698007771022846
nm3774979,5.36548317443945
nm13076977,7.797945085878833
nm2123121,6.398496434394484
nm8811581,9.796683758415627
nm13077251,7.797945085878833
nm5416641,7.298260417744635
nm3339970,5.099647592032302
nm8713859,7.598070932703294
nm6285356,4.1002782557639055
nm4051252,5.5993322601665
nm1950397,6.598701596434897
nm2481843,6.598701596434897
nm5499240,6.722628545532741
nm13079131,7.298260417744635
nm7483292,4.4000892472589985
nm13079769,8.89725078393035
nm9791710,6.198953766620251
nm1071312,5.7992064133420405
nm3798121,5.841353209822073
nm0625621,6.794266201125218
nm9800567,5.698937851352962
nm9636285,5.899143251661593
nm0586144,6.398827919795791
nm9489622,5.99609664988891
nm13080933,5.3994585835273945
nm5449082,7.031098893732256
nm9292788,4.349789342697915
nm1437907,4.598968646395344
nm1220246,5.999080089981146
nm13090099,8.697377107291242
nm11616465,6.498764758115344
nm5479872,8.99652512798372
nm2906682,5.199584430351855
nm7777341,7.098386264569095
nm12377737,7.797945085878833
nm3346815,7.398197256064188
nm0858399,5.3994585835273945
nm5394825,6.762611375166153
nm4899218,3.8200238850425405
nm2621810,5.499395421846947
nm4344290,6.748275606781135
nm6497085,6.498764758115344
nm4792512,7.3978657706628805
nm9509708,5.699269098486053
nm0000530,6.498764758115344
nm4300606,7.897881924198386
nm0876059,8.097756077373926
nm13083716,7.498134094383741
nm4301129,7.398197256064188
nm3623156,4.718561426544553
nm13084140,4.000341417444353
nm6433142,4.999710753712749
nm10737499,4.338801107354748
nm11443599,7.598070932703294
nm3878033,5.899143251661593
nm13085149,3.9004045791248
nm3532912,3.500656749310154
nm7552912,3.4007199109906017
nm9295366,6.498764758115344
nm6822348,8.797314422147231
nm10662281,8.297629754013032
nm14557454,5.899143251661593
nm1350894,4.8997739153931965
nm5964228,6.298559357806714
nm6212484,7.0980547791677875
nm7475893,6.010477218353434
nm8460093,6.657337853128684
nm4006402,6.797912461116866
nm0208854,6.6483385301933655
